Config;Sets;SetMisses;Gets;GetMisses;CacheSize;CacheThreads;Frequency;E_ext;E_arm;E_mem;E_g3d;E_kfc;t_user;t_system;t_wall;perc_cpu;size_resident;cycles;instructions_k;instructions_u;LLC-store;LLC-store-misses;LLC-loads;LLC-load-misses;memoryHeaviness;instructions_adj;instructions;IPR;IPC;P_dyn_Rest;P_Rest;P_dyn_g3d;P_dyn_mem;P_dyn_kfc;P_dyn_arm;P_kfc;P_g3d;P_arm;P_mem;rps;EperRequest;uIPC;kIPC;uIPR;kIPR;instructions_u_adj;instructions_k_adj;P_ext;P;E_total;requests
little;200064;0;1799936;573058;256;1;1100;1177.2;19.495138;29.360794;9.792805;58.945664;46.34;185.04;264.911753822;87;266616;4733744098;8188907429;3675083566;NA;NA;NA;NA;NA;9021676770.858665;11863990995;5931.9954975;0.04071335530977568;0.3535313821991477;3.9998436600588603;-3.3916561074279206e-5;0.048597809389329;0.1520972302471128;0;0.22251056493177304;0.03696629107132785;0.07359106464222502;0.11083235672407409;7549.683889616479;5.8797200500000005e-5;0.012611690541465674;0.02810166476831;1837.541783;4094.4537145;1252080530.1430569;7769596240.71561;4.44374393742826;0.4439002773694;117.594401;2000000
little;200064;0;1799936;571905;256;1;1200;1173.6;19.412556;29.376048;9.783337;58.870709;46.76;183.56;264.778038777;86;266672;8843686940;8187273466;3718174084;NA;NA;NA;NA;NA;9064567992.946487;11905447550;5952.723775;0.0374698987026732;0.34252816705917777;3.9888404449188903;-5.100653857700865e-5;0.04871139114144759;0.1394890831729646;0;0.22233984839498636;0.03694920109382512;0.07331633729770747;0.11094593847619268;7553.496540868443;5.872132499999999e-5;0.011702172950766955;0.025767725751906244;1859.087042;4093.636733;1296394066.5833502;7768173926.363136;4.432391770181602;0.44355132526271157;117.44264999999999;2000000
little;200064;0;1799936;573811;256;1;1300;1177.2;19.277111;29.183795;9.663935;67.426362;45.58;175.02;261.399742086;84;266608;6263544827;12810554483;8173275948;NA;NA;NA;NA;NA;18179197588.55867;20983830431;10491.915215500001;0.061749900344337985;0.3768316954576352;4.023143973317348;-3.0259143238800523e-5;0.049409767105315035;0.16143586539337207;0;0.25794349092286734;0.03696994848916333;0.07374571545544169;0.11164431444006012;7651.1169599471295;6.27756015e-5;0.024051803932334904;0.037698096412003085;4086.637974;6405.2772415;5782395364.150268;12396802224.408401;4.50344744262488;0.4803034693075324;125.551203;2000000
little;200064;0;1799936;573318;256;1;1400;1191.6;19.569567;29.33239;9.794383;77.807761;45.92;175.92;264.261025767;83;266596;4089687732;4436518546;3728836772;NA;NA;NA;NA;NA;5330022941.889528;8165355318;4082.677659;0.022070589633057483;0.34631545049203627;3.992627728351749;6.308224007322422e-5;0.048763243258342547;0.18305133368542514;0;0.29443524929250603;0.037063289872475355;0.07405392809325793;0.11099779059308763;7568.274565631211;6.82520505e-5;0.010078878750327851;0.01199171088272963;1864.418386;2218.259273;1311785590.034152;4018237351.8553762;4.509177986203075;0.5165502578513269;136.504101;2000000
little;200064;0;1799936;573675;256;2;200;3276;52.859581;70.043475;30.547187;28.641489;167.19;669.83;827.243537239;100;266652;7497866914;7860389287;8418427907;NA;NA;NA;NA;NA;7403083902.4402685;16278817194;8139.408597;0.09839192729345472;0.09370880266295689;3.7400210805226695;-7.373359556166886e-5;0.022436377062895328;0.021272002260096533;0;0.034622801763545416;0.03692647403684046;0.06389845144807492;0.08467092439764042;2417.6677241567586;9.1045866e-5;0.05088240359723609;0.04750952369621864;4209.2139535;3930.1946435;852083366.9614229;6551000535.478846;3.960139732168771;0.22011865164610123;182.091732;2000000
little;200064;0;1799936;572483;256;2;300;2336.4;38.557378;52.723084;21.550746;27.822244;118.81;478.08;583.53709026;102;266588;13277325587;5546327693;8404316699;NA;NA;NA;NA;NA;7689707502.523626;13950644392;6975.322196000001;0.07969013238321132;0.11651031671035383;3.7628225945700664;-6.897162408280033e-5;0.02811632303839396;0.03286525929128767;0;0.04767862140108962;0.03693123600831933;0.06607528234892562;0.09035087037313905;3427.374255009022;7.0326726e-5;0.048007897808491684;0.03168223457471964;4202.1583495;2773.1638465;3067021841.9920864;4622685660.53154;4.00385860470154;0.24103601013147366;140.65345200000002;2000000
little;200064;0;1799936;572711;256;2;400;1940.4;32.58044;45.426675;17.699111;28.142052;97.94;377.95;479.248948705;99;266592;8434078386;9081416824;8378978787;NA;NA;NA;NA;NA;12318396118.126316;17460395611;8730.1978055;0.09108207570501989;0.1441012992771502;3.7904135771368628;-6.927424626626544e-5;0.0325526715475278;0.04122580093002315;0;0.058721155416290215;0.036930933386135865;0.0679822878861541;0.09478721888227289;4173.196426208737;6.1924139e-5;0.04370890541148402;0.04737317029353587;4189.4893935;4540.708412;3995550566.507701;8322845551.618615;4.048835172707716;0.25842159557085304;123.848278;2000000
little;200064;0;1799936;572769;256;2;500;1728;29.231398;41.18317;15.657179;28.735643;86.3;309.42;423.877936509;93;266652;8098338387;4413496915;8387315646;NA;NA;NA;NA;NA;8252904546.88925;12800812561;6400.406280499999;0.0603985792062013;0.15948290762701323;3.805795185486726;-6.226476859006597e-5;0.03492354100356023;0.04639548270639569;0;0.06779225933923992;0.036937942863812065;0.06896182953221332;0.09715808833830532;4718.33947402812;5.7403694999999994e-5;0.039574202493655466;0.02082437671254583;4193.657823;2206.7484575;4510335813.371713;3742568733.517537;4.076645305560296;0.2708501200735706;114.80738999999998;2000000
little;200064;0;1799936;572936;256;2;600;1573.2;26.558792;38.143679;14.090751;33.017809;76.11;266.85;381.69178861300003;89;266664;9165776740;12345113414;8391440407;NA;NA;NA;NA;NA;16641273093.133024;20736553821;10368.2769105;0.09054667683732008;0.18240244065814482;3.8287147185178574;-8.363929017166788e-5;0.03769864519896735;0.05998622085205006;0;0.08650384940158351;0.03691656834223046;0.06958177459491575;0.09993319253371244;5239.8297780197045;5.59055155e-5;0.036641432770896994;0.05390524406642309;4195.7202035;6172.556707;4900314214.115459;11740958879.017565;4.1216501033903;0.29293538487244214;111.811031;2000000
little;200064;0;1799936;573787;256;2;700;1468.8;24.801952;35.981293;13.020341;36.985953;69.72;239.29;352.580108452;87;266592;9019376282;11793722999;8389675319;NA;NA;NA;NA;NA;16400465160.282219;20183398318;10091.699159;0.08177836887952739;0.2053243529256532;3.8516366307853658;-7.146239726762982e-5;0.03981685073752724;0.07204293956595992;0;0.10490084980229462;0.0369287452351345;0.07034416124293784;0.10205139807227233;5672.469751004908;5.5394769499999993e-5;0.03399298533412854;0.04778538354539885;4194.8376595;5896.8614995;5164817754.786406;11235647405.495813;4.165861785138005;0.31422515435263926;110.78953899999999;2000000
little;200064;0;1799936;574070;256;2;800;1389.6;23.431722;34.487716;12.212405;41.10427;65.17;220.71;330.615218895;86;266720;10802469336;11375053298;8380456448;NA;NA;NA;NA;NA;16208244191.243706;19755509746;9877.754873000002;0.07469222761443019;0.22030914166421844;3.866621419523931;-6.178404495519457e-5;0.04207921086206964;0.08390899018318317;0;0.12432661187643118;0.036938423587446936;0.07087308950360714;0.10431375819681472;6049.328299781564;5.56180565e-5;0.031685082722483306;0.04300714489194688;4190.228224;5687.526649;5356499724.579728;10851744466.663979;4.203073302688231;0.33645188316429997;111.236113;2000000
little;200064;0;1799936;573466;256;2;900;1328.4;22.274259;33.263714;11.580679;45.672054;61.84;203.36;313.563453809;84;266728;10475623825;11194841306;8393349287;NA;NA;NA;NA;NA;16223878318.917015;19588190593;9794.0952965;0.06941069167997456;0.23044465676845594;3.8767569346281685;-6.771802200861848e-5;0.04384833189091183;0.09645813864813481;0;0.14565490156840818;0.03693248961039351;0.07103588995919102;0.10608287922565691;6378.294331514329;5.6395353e-5;0.029741806766495522;0.03966888491347904;4196.6746435;5597.420653;5525355739.8979025;10698522579.019112;4.236463094991818;0.3597061603636496;112.790706;2000000
little;200064;0;1799936;572958;256;2;1000;1278;21.331667;32.048391;11.008391;50.61961;57.94;191.75;298.167460954;83;266588;9663057012;11003770526;8389357701;NA;NA;NA;NA;NA;16194003978.194096;19393128227;9696.5641135;0.06504106170723938;0.2541533775104474;3.90046565537016;-8.004550344893613e-5;0.04524998802488054;0.11057372752893324;0;0.16976906144634402;0.036920162128953195;0.07154257185458261;0.10748453535962563;6707.640040938443;5.75040295e-5;0.02813639581649144;0.03690466589074794;4194.6788505;5501.885263;5662182886.5116415;10531821091.682455;4.286181986159665;0.38571633078950546;115.008059;2000000
little;200064;0;1799936;573319;256;2;1100;1216.8;20.285453;30.704198;10.285404;62.365979;54.81;174.1;277.985532493;82;266644;9800418820;10925871063;8389948776;NA;NA;NA;NA;NA;16333233291.929472;19315819839;9657.9099195;0.06316816583868408;0.28611886773426454;3.932431145593977;-4.2599715102675795e-7;0.04821795616297982;0.153936394744408;0;0.22434972942906822;0.036999781635251104;0.07297305301494715;0.11045250349772491;7194.619022305998;6.182051700000001e-5;0.02743749320908297;0.03573067262960111;4194.974388;5462.9355315;5847367031.562086;10485866260.367386;4.377206213170969;0.44477506757699137;123.641034;2000000
little;200064;0;1799936;573203;256;2;1200;1213.2;20.09583;30.656595;10.259104;62.262883;54.82;173.97;277.602991307;82;266720;9614295308;10993592347;8350854368;NA;NA;NA;NA;NA;16365964562.08564;19344446715;9672.2233575;0.05806987953048584;0.27989032848992723;3.92620260634964;-4.417934287084119e-5;0.04819868270958464;0.14143674229674175;0;0.22428750751876347;0.03695602828953129;0.07239053839220379;0.11043323004432973;7204.533317828006;6.1637206e-5;0.025068336886077305;0.033001542644408535;4175.427184;5496.7961735;5811771518.728667;10554193043.356974;4.370269910594469;0.44406730424482826;123.274412;2000000
little;200064;0;1799936;573898;256;2;1300;1198.8;19.847295;30.222382;10.012673;70.196804;53.3;168.3;270.71830362;81;266584;9895631550;11092550848;8387015945;NA;NA;NA;NA;NA;16574952429.865475;19479566793;9739.783396499999;0.0553500888122237;0.3006718444250298;3.9469841222847424;-1.4629390694027855e-5;0.04940320155726314;0.1627907043630168;0;0.25929832989251206;0.0369855782417081;0.07331345806546984;0.11163774889200823;7387.753148776177;6.5139577e-5;0.023831232098657597;0.0315188567135661;4193.5079725;5546.275424;5910903571.465794;10664048858.399681;4.428219237376441;0.4812351150916983;130.279154;2000000
little;200064;0;1799936;572216;256;2;1400;1202.4;19.699489;30.002777;9.946397;80.041157;52.57;164.38;268.373835725;80;266600;8562240830;7025099115;8385792811;NA;NA;NA;NA;NA;12531432031.664467;15410891926;7705.445963;0.04101659134321283;0.3135006343384381;3.9598129121981507;6.151626154695528e-5;0.04956016960906141;0.18686109320226285;0;0.29824500880934374;0.037061723893949086;0.07340316520342867;0.1117947169438065;7452.291295822817;6.984491e-5;0.022319060990710304;0.018697530352502528;4192.8964055;3512.5495575;5931124004.031252;6600308027.633214;4.480317527048678;0.520504614850528;139.68982;2000000
